date,code,open,high,low,close,preclose,volume,amount,pctChg,pred_close,pred_pctChg
2018-10-17,sh.000001,2574.3120,2582.5480,2517.5720,2561.6140,2546.3290,12995399680,117388357632.0000,0.600300,2486.4180,-2.935500
2018-10-18,sh.000001,2544.9110,2544.9110,2485.6190,2486.4180,2561.6140,12542851328,106576760832.0000,-2.935500,2550.4650,2.575900
2018-10-19,sh.000001,2460.0800,2553.3860,2449.1970,2550.4650,2486.4180,14732355840,130095923200.0000,2.575900,2654.8760,4.093800
2018-10-22,sh.000001,2565.6440,2675.4060,2565.6440,2654.8760,2550.4650,21188844800,197309812736.0000,4.093800,2594.8250,-2.261900
2018-10-23,sh.000001,2652.6470,2659.8120,2583.2600,2594.8250,2654.8760,17834354432,166919413760.0000,-2.261900,2603.2950,0.326400
2018-10-24,sh.000001,2579.9710,2640.4010,2577.7720,2603.2950,2594.8250,16006040832,142082166784.0000,0.326400,2603.7990,0.019400
2018-10-25,sh.000001,2540.9340,2606.1000,2531.5340,2603.7990,2603.2950,16203297792,137630179328.0000,0.019400,2598.8460,-0.190200
2018-10-26,sh.000001,2610.8980,2626.1160,2580.8450,2598.8460,2603.7990,15893612032,133415493632.0000,-0.190200,2542.1030,-2.183400
2018-10-29,sh.000001,2593.5900,2595.5360,2529.1880,2542.1030,2598.8460,13424192256,122500038656.0000,-2.183400,2568.0480,1.020600
2018-10-30,sh.000001,2538.5730,2586.9180,2521.7830,2568.0480,2542.1030,16668230912,152385933312.0000,1.020600,2602.7830,1.352600
2018-10-31,sh.000001,2573.0140,2612.9220,2567.0270,2602.7830,2568.0480,18055034880,154894737408.0000,1.352600,2606.2370,0.132700
2018-11-01,sh.000001,2617.0320,2636.7990,2603.6510,2606.2370,2602.7830,20090393088,180253806592.0000,0.132700,2676.4760,2.695000
2018-11-02,sh.000001,2649.2510,2676.4760,2628.8690,2676.4760,2606.2370,22502692096,207861567488.0000,2.695000,2665.4300,-0.412700
2018-11-05,sh.000001,2665.4270,2673.1870,2639.2700,2665.4300,2676.4760,19376009984,168588914688.0000,-0.412700,2659.3560,-0.227900
2018-11-06,sh.000001,2660.7190,2660.8620,2635.3200,2659.3560,2665.4300,16366947840,138800934912.0000,-0.227900,2641.3420,-0.677400
2018-11-07,sh.000001,2659.8440,2675.6770,2639.2460,2641.3420,2659.3560,17320198656,147261808640.0000,-0.677400,2635.6320,-0.216200
2018-11-08,sh.000001,2660.0870,2662.3680,2632.3010,2635.6320,2641.3420,15963548672,128668815360.0000,-0.216200,2598.8710,-1.394800
2018-11-09,sh.000001,2621.2380,2621.2380,2598.1600,2598.8710,2635.6320,15244630784,121260494848.0000,-1.394800,2630.5190,1.217800
2018-11-12,sh.000001,2593.2000,2631.1690,2590.2100,2630.5190,2598.8710,17503130880,142351429632.0000,1.217800,2654.8790,0.926000
2018-11-13,sh.000001,2600.5000,2666.4850,2597.3470,2654.8790,2630.5190,24928244736,189607223296.0000,0.926000,2632.2420,-0.852700
2018-11-14,sh.000001,2648.3090,2658.3070,2627.9560,2632.2420,2654.8790,23844935168,176970432512.0000,-0.852700,2668.1700,1.364900
2018-11-15,sh.000001,2632.1370,2668.1700,2631.8870,2668.1700,2632.2420,20784872192,171882491904.0000,1.364900,2679.1090,0.410000
2018-11-16,sh.000001,2669.7790,2695.5680,2657.0340,2679.1090,2668.1700,24219884800,204983603200.0000,0.410000,2703.5110,0.910800
2018-11-19,sh.000001,2681.8980,2703.5110,2674.1780,2703.5110,2679.1090,23166282752,196562706432.0000,0.910800,2645.8540,-2.132700
2018-11-20,sh.000001,2684.2870,2690.8290,2643.3580,2645.8540,2703.5110,21589131008,180870410240.0000,-2.132700,2651.5050,0.213600
2018-11-21,sh.000001,2619.8210,2653.7960,2617.7750,2651.5050,2645.8540,18259644672,149375782912.0000,0.213600,2645.4330,-0.229000
2018-11-22,sh.000001,2655.8960,2658.0010,2634.4820,2645.4330,2651.5050,14930906368,125570174976.0000,-0.229000,2579.4830,-2.493000
2018-11-23,sh.000001,2640.6670,2642.0350,2577.3510,2579.4830,2645.4330,19147454976,149975642112.0000,-2.493000,2575.8100,-0.142400
2018-11-26,sh.000001,2580.8420,2594.9960,2568.0350,2575.8100,2579.4830,13431453952,108158091264.0000,-0.142400,2574.6790,-0.043900
2018-11-27,sh.000001,2585.8260,2592.5350,2566.1660,2574.6790,2575.8100,12365843712,102226563072.0000,-0.043900,2601.7360,1.050900
2018-11-28,sh.000001,2575.4540,2601.9620,2561.5610,2601.7360,2574.6790,14596347392,119578492928.0000,1.050900,2567.4430,-1.318100
2018-11-29,sh.000001,2613.7800,2617.5470,2567.4430,2567.4430,2601.7360,15716873728,129472446464.0000,-1.318100,2588.1870,0.808000
2018-11-30,sh.000001,2564.5640,2590.2100,2555.3220,2588.1870,2567.4430,13932902144,112219828224.0000,0.808000,2654.7980,2.573700
2018-12-03,sh.000001,2647.1310,2665.2980,2629.1840,2654.7980,2588.1870,20747895552,187831787520.0000,2.573700,2665.9570,0.420400
2018-12-04,sh.000001,2651.5610,2666.0780,2644.8960,2665.9570,2654.7970,16794055936,144143400960.0000,0.420400,2649.8050,-0.605900
2018-12-05,sh.000001,2629.8320,2660.3880,2625.9130,2649.8050,2665.9570,15450205696,133730209792.0000,-0.605900,2605.1810,-1.684000
2018-12-06,sh.000001,2629.8190,2633.6770,2603.1320,2605.1810,2649.8050,14166164992,129092980736.0000,-1.684000,2605.8870,0.027100
2018-12-07,sh.000001,2609.3400,2614.5810,2599.2770,2605.8870,2605.1810,10907499264,97727664128.0000,0.027100,2584.5820,-0.817600
2018-12-10,sh.000001,2589.1940,2599.7610,2576.2420,2584.5820,2605.8870,11319966976,99148144640.0000,-0.817600,2594.0880,0.367800
2018-12-11,sh.000001,2587.0140,2596.1460,2583.1950,2594.0880,2584.5820,10130436352,85404123136.0000,0.367800,2602.1520,0.310900
2018-12-12,sh.000001,2608.1140,2610.0080,2595.0750,2602.1520,2594.0880,10351830016,88998195200.0000,0.310900,2634.0490,1.225800
2018-12-13,sh.000001,2607.1440,2645.8360,2599.4580,2634.0490,2602.1520,15073811456,132396105728.0000,1.225800,2593.7400,-1.530300
2018-12-14,sh.000001,2627.2830,2629.1640,2593.7400,2593.7400,2634.0490,14594248704,123724984320.0000,-1.530300,2597.9730,0.163200
2018-12-17,sh.000001,2587.2630,2598.9670,2573.8670,2597.9730,2593.7400,11736325120,102960848896.0000,0.163200,2576.6490,-0.820800
2018-12-18,sh.000001,2583.6340,2599.1470,2563.5730,2576.6490,2597.9730,11703336960,99306536960.0000,-0.820800,2549.5630,-1.051200
2018-12-19,sh.000001,2578.6750,2579.8740,2547.0780,2549.5630,2576.6490,10766179584,93713174528.0000,-1.051200,2536.2670,-0.521500
2018-12-20,sh.000001,2544.5050,2554.8580,2516.0190,2536.2670,2549.5630,12056649728,103504982016.0000,-0.521500,2516.2500,-0.789200
2018-12-21,sh.000001,2526.5530,2527.4210,2498.6930,2516.2500,2536.2670,11567120128,101360623616.0000,-0.789200,2527.0070,0.427500
2018-12-24,sh.000001,2506.7370,2529.4390,2500.4430,2527.0070,2516.2500,9733985280,85760933888.0000,0.427500,2504.8190,-0.878000
2018-12-25,sh.000001,2503.9490,2513.9640,2462.8440,2504.8190,2527.0070,14067056128,114766008320.0000,-0.878000,2498.2930,-0.260500
2018-12-26,sh.000001,2501.1190,2513.8260,2492.0750,2498.2930,2504.8190,10879962880,93989531648.0000,-0.260500,2483.0860,-0.608700
2018-12-27,sh.000001,2527.7160,2532.0020,2483.0860,2483.0860,2498.2930,13540684288,112479760384.0000,-0.608700,2493.8960,0.435300
2018-12-28,sh.000001,2483.6170,2505.1130,2478.3250,2493.8960,2483.0860,11924525056,105980854272.0000,0.435300,2465.2910,-1.147000
2019-01-02,sh.000001,2497.8800,2500.2780,2456.4230,2465.2910,2493.8960,10993201408,97592573952.0000,-1.147000,2464.3620,-0.037700
2019-01-03,sh.000001,2461.7820,2488.4790,2455.9250,2464.3620,2465.2910,12439749632,106922790912.0000,-0.037700,2514.8680,2.049400
2019-01-04,sh.000001,2446.0190,2515.3160,2440.9060,2514.8680,2464.3620,16887766784,139298676736.0000,2.049400,2533.0880,0.724500
2019-01-07,sh.000001,2528.6980,2536.9770,2515.5080,2533.0880,2514.8680,17730501120,145513242624.0000,0.724500,2526.4620,-0.261600
2019-01-08,sh.000001,2530.3000,2531.3450,2520.1640,2526.4620,2533.0880,15809918208,123379040256.0000,-0.261600,2544.3440,0.707800
2019-01-09,sh.000001,2536.4170,2574.4070,2536.1570,2544.3440,2526.4620,19188793088,160812527616.0000,0.707800,2535.0980,-0.363400
2019-01-10,sh.000001,2543.8530,2551.8250,2531.6630,2535.0980,2544.3440,15987432704,132692332544.0000,-0.363400,2553.8310,0.739000
2019-01-11,sh.000001,2539.5480,2554.7860,2533.3580,2553.8310,2535.0980,14944410112,122375663616.0000,0.739000,2535.7650,-0.707400
2019-01-14,sh.000001,2553.3280,2556.2930,2533.0100,2535.7650,2553.8310,14482546432,116243415040.0000,-0.707400,2570.3440,1.363700
2019-01-15,sh.000001,2537.3690,2571.5010,2532.4330,2570.3440,2535.7650,16026553088,137374982144.0000,1.363700,2570.4220,0.003000
2019-01-16,sh.000001,2569.0690,2574.2360,2563.0060,2570.4220,2570.3440,14930153984,126876315648.0000,0.003000,2559.6370,-0.419600
2019-01-17,sh.000001,2573.5750,2582.5560,2557.7110,2559.6370,2570.4220,16246813440,127546126336.0000,-0.419600,2596.0050,1.420800
2019-01-18,sh.000001,2567.7380,2598.8830,2565.9040,2596.0050,2559.6370,19076723712,151270432768.0000,1.420800,2610.5090,0.558700
2019-01-21,sh.000001,2599.0570,2618.9800,2599.0570,2610.5090,2596.0050,16342511616,139915485184.0000,0.558700,2579.7040,-1.180000
2019-01-22,sh.000001,2609.6420,2609.6420,2573.0610,2579.7040,2610.5090,15253777408,122995437568.0000,-1.180000,2581.0040,0.050400
2019-01-23,sh.000001,2575.2580,2589.5120,2572.4050,2581.0040,2579.7040,13142679808,105101324288.0000,0.050400,2591.6930,0.414100
2019-01-24,sh.000001,2584.6480,2597.2890,2569.7000,2591.6930,2581.0040,15404204544,131575042048.0000,0.414100,2601.7230,0.387000
2019-01-25,sh.000001,2596.2610,2617.0020,2595.6290,2601.7230,2591.6930,15939402496,135415169024.0000,0.387000,2596.9760,-0.182400
2019-01-28,sh.000001,2615.7110,2630.3180,2591.1000,2596.9760,2601.7230,14698176512,127465635840.0000,-0.182400,2594.2530,-0.104900
2019-01-29,sh.000001,2592.3540,2601.7350,2559.9820,2594.2530,2596.9760,15558111232,126749048832.0000,-0.104900,2575.5750,-0.720000
2019-01-30,sh.000001,2584.7450,2598.8150,2575.4090,2575.5750,2594.2530,12050257152,101103927296.0000,-0.720000,2584.5720,0.349300
2019-01-31,sh.000001,2581.3310,2606.6280,2571.5780,2584.5720,2575.5750,15430386944,126013247488.0000,0.349300,2618.2320,1.302300
2019-02-01,sh.000001,2597.7770,2618.4760,2590.5540,2618.2320,2584.5720,13198684928,111522627584.0000,1.302300,2653.8960,1.362100
2019-02-11,sh.000001,2613.1740,2654.0960,2613.1740,2653.8960,2618.2320,15489885696,137307189248.0000,1.362100,2671.8930,0.678100
2019-02-12,sh.000001,2654.0340,2674.4770,2648.8290,2671.8930,2653.8960,18410117888,156741541888.0000,0.678100,2721.0680,1.840500
2019-02-13,sh.000001,2674.5190,2727.0750,2666.5220,2721.0680,2671.8930,24379400960,207125315584.0000,1.840500,2719.6990,-0.050300
2019-02-14,sh.000001,2715.5350,2729.4550,2707.4860,2719.6990,2721.0680,19703734784,170330836992.0000,-0.050300,2682.3850,-1.372000
2019-02-15,sh.000001,2712.7860,2715.6320,2679.7840,2682.3850,2719.6990,19600426496,169823260672.0000,-1.372000,2754.3560,2.683100
2019-02-18,sh.000001,2699.8170,2754.3560,2699.8170,2754.3560,2682.3850,26043600640,224184078336.0000,2.683100,2755.6450,0.046800
2019-02-19,sh.000001,2759.4960,2780.7830,2737.5860,2755.6450,2754.3560,28804627200,247121051648.0000,0.046800,2761.2180,0.202200
2019-02-20,sh.000001,2761.0580,2767.4100,2739.9780,2761.2180,2755.6450,24597252608,205446930432.0000,0.202200,2751.8010,-0.341000
2019-02-21,sh.000001,2759.9380,2794.0130,2744.9760,2751.8010,2761.2180,29864996864,253033377792.0000,-0.341000,2804.2260,1.905100
2019-02-22,sh.000001,2749.4610,2804.2260,2736.3320,2804.2260,2751.8010,30148141056,264518881280.0000,1.905100,2961.2830,5.600700
2019-02-25,sh.000001,2838.3890,2961.7950,2838.3890,2961.2830,2804.2260,52865859072,465991434240.0000,5.600700,2941.5160,-0.667500
2019-02-26,sh.000001,2969.0970,2995.6760,2938.6220,2941.5160,2961.2830,56555796736,492396544000.0000,-0.667500,2953.8240,0.418400
2019-02-27,sh.000001,2939.9280,2997.4880,2924.6430,2953.8240,2941.5160,47497645312,411837620224.0000,0.418400,2940.9530,-0.435700
2019-02-28,sh.000001,2950.0540,2965.3030,2930.1950,2940.9530,2953.8240,35020660224,298763952128.0000,-0.435700,2994.0050,1.803900
2019-03-01,sh.000001,2954.4020,2994.0050,2930.8340,2994.0050,2940.9530,34578619904,307337666560.0000,1.803900,3027.5750,1.121200
2019-03-04,sh.000001,3015.9420,3090.7950,3006.9410,3027.5750,2994.0050,52564943616,480603656192.0000,1.121200,3054.2460,0.880900
2019-03-05,sh.000001,3019.8790,3054.9610,3009.4470,3054.2460,3027.5750,42414252800,382768537600.0000,0.880900,3102.0990,1.566800
2019-03-06,sh.000001,3060.4320,3103.8250,3050.1110,3102.0990,3054.2460,55500636416,485478322176.0000,1.566800,3106.4170,0.139200
2019-03-07,sh.000001,3103.6670,3129.9390,3074.9780,3106.4170,3102.0990,58381706496,525725224960.0000,0.139200,2969.8610,-4.395900
2019-03-08,sh.000001,3038.3360,3075.0460,2969.5810,2969.8610,3106.4170,57785547264,525598244864.0000,-4.395900,3026.9920,1.923700
2019-03-11,sh.000001,2969.0800,3028.2540,2963.5830,3026.9920,2969.8610,42621302784,404368420864.0000,1.923700,3060.3070,1.100600
2019-03-12,sh.000001,3049.0840,3093.3910,3029.8990,3060.3070,3026.9920,51117315840,487066632192.0000,1.100600,3026.9510,-1.090000
2019-03-13,sh.000001,3062.3260,3065.2880,3013.9310,3026.9510,3060.3070,45321462528,451247304704.0000,-1.090000,2990.6850,-1.198100
2019-03-14,sh.000001,3013.5970,3041.1550,2968.8230,2990.6850,3026.9510,37314179840,356240351232.0000,-1.198100,3021.7510,1.038800
2019-03-15,sh.000001,3000.8780,3048.1210,2999.4310,3021.7510,2990.6850,34120613888,344721502208.0000,1.038800,3096.4170,2.471000
2019-03-18,sh.000001,3027.8010,3096.4170,3009.5070,3096.4170,3021.7510,39779717888,398469603328.0000,2.471000,3090.9750,-0.175700
2019-03-19,sh.000001,3099.8970,3113.4320,3076.3620,3090.9750,3096.4170,35090885888,353216790528.0000,-0.175700,3090.6400,-0.010800
2019-03-20,sh.000001,3084.1700,3102.5200,3053.4510,3090.6400,3090.9750,35855750400,349295407104.0000,-0.010800,3101.4550,0.349900
2019-03-21,sh.000001,3094.1240,3125.0190,3086.8500,3101.4550,3090.6400,41425118208,403939835904.0000,0.349900,3104.1480,0.086800
2019-03-22,sh.000001,3100.7260,3107.2750,3064.8840,3104.1480,3101.4550,36484834560,356678336512.0000,0.086800,3043.0310,-1.968900
2019-03-25,sh.000001,3058.8010,3086.9960,3041.9500,3043.0310,3104.1480,38027876096,375375663104.0000,-1.968900,2997.0950,-1.509500
2019-03-26,sh.000001,3057.5590,3062.6890,2988.4900,2997.0950,3043.0310,35349801984,341444825088.0000,-1.509500,3022.7190,0.855000
2019-03-27,sh.000001,3012.2570,3022.7620,2987.7710,3022.7190,2997.0950,29139035648,295075954688.0000,0.855000,2994.9430,-0.918900
2019-03-28,sh.000001,3009.7980,3025.7780,2991.7780,2994.9430,3022.7190,28810642432,289554567168.0000,-0.918900,3090.7580,3.199200
2019-03-29,sh.000001,3000.6780,3093.0320,2999.9860,3090.7580,2994.9430,37508299008,386699608064.0000,3.199200,3170.3610,2.575500
2019-04-01,sh.000001,3111.6610,3176.6220,3111.6610,3170.3610,3090.7580,46612469248,480085938176.0000,2.575500,3176.8220,0.203800
2019-04-02,sh.000001,3183.2730,3193.2710,3164.9060,3176.8220,3170.3610,44706898176,462662082560.0000,0.203800,3216.2950,1.242500
2019-04-03,sh.000001,3159.1460,3219.2560,3152.3310,3216.2950,3176.8220,43054863616,442622042112.0000,1.242500,3246.5710,0.941300
2019-04-04,sh.000001,3233.6880,3254.1400,3216.8540,3246.5710,3216.2950,46911766784,475156381696.0000,0.941300,3244.8100,-0.054200
2019-04-08,sh.000001,3271.2720,3288.4530,3210.5150,3244.8100,3246.5710,50451840256,506431238144.0000,-0.054200,3239.6630,-0.158600
2019-04-09,sh.000001,3240.3930,3251.6450,3215.7040,3239.6630,3244.8100,36416999680,380272975872.0000,-0.158600,3241.9290,0.069900
2019-04-10,sh.000001,3224.6450,3264.7770,3204.8780,3241.9290,3239.6630,38013440768,395669975040.0000,0.069900,3189.9610,-1.603000
2019-04-11,sh.000001,3241.5470,3254.1250,3185.5460,3189.9610,3241.9290,35303187968,360684556288.0000,-1.603000,3188.6250,-0.041900
2019-04-12,sh.000001,3184.8590,3199.2780,3168.0420,3188.6250,3189.9610,28978899712,288908972032.0000,-0.041900,3177.7860,-0.339900
2019-04-15,sh.000001,3233.4580,3253.9760,3177.2690,3177.7860,3188.6250,34880978432,355666128896.0000,-0.339900,3253.5970,2.385700
2019-04-16,sh.000001,3164.3960,3253.5970,3153.2060,3253.5970,3177.7860,35791875328,360166633472.0000,2.385700,3263.1170,0.292600
2019-04-17,sh.000001,3250.1510,3275.3330,3239.8040,3263.1170,3253.5970,35754179584,354509889536.0000,0.292600,3250.2010,-0.395800
2019-04-18,sh.000001,3261.0740,3271.3870,3241.8250,3250.2010,3263.1170,32553994240,323508178944.0000,-0.395800,3270.7970,0.633700
2019-04-19,sh.000001,3250.1450,3274.3340,3226.8120,3270.7970,3250.2010,31519800320,315131920384.0000,0.633700,3215.0420,-1.704600
2019-04-22,sh.000001,3278.4900,3279.4890,3206.8780,3215.0420,3270.7970,35321738752,359154298880.0000,-1.704600,3198.5930,-0.511600
2019-04-23,sh.000001,3211.8710,3231.5810,3186.7560,3198.5930,3215.0420,32836120832,324870184960.0000,-0.511600,3201.6130,0.094400
2019-04-24,sh.000001,3203.5580,3210.6500,3156.6070,3201.6130,3198.5930,27487216384,278410854400.0000,0.094400,3123.8260,-2.429600
2019-04-25,sh.000001,3190.5850,3193.7490,3123.0250,3123.8260,3201.6130,32587912960,309076082688.0000,-2.429600,3086.3980,-1.198100
2019-04-26,sh.000001,3108.1630,3129.2130,3085.8040,3086.3980,3123.8260,28087385344,274776403968.0000,-1.198100,3062.4980,-0.774400
2019-04-29,sh.000001,3090.6330,3107.7600,3050.0260,3062.4980,3086.3980,29211488512,289063280640.0000,-0.774400,3078.3380,0.517200
2019-04-30,sh.000001,3052.6220,3088.4070,3052.6220,3078.3380,3062.4980,22230251776,225498128384.0000,0.517200,2906.4640,-5.583300
2019-05-06,sh.000001,2984.7270,2986.5390,2876.4680,2906.4640,3078.3380,32697227008,314336518144.0000,-5.583300,2926.3900,0.685600
2019-05-07,sh.000001,2914.2910,2937.2830,2889.0730,2926.3900,2906.4640,25328176896,245444214784.0000,0.685600,2893.7560,-1.115200
2019-05-08,sh.000001,2873.1430,2929.4300,2866.7040,2893.7560,2926.3900,23153051904,218892619776.0000,-1.115200,2850.9530,-1.479200
2019-05-09,sh.000001,2871.1960,2888.8590,2845.0370,2850.9530,2893.7560,20004113408,197446881280.0000,-1.479200,2939.2100,3.095700
2019-05-10,sh.000001,2878.2340,2941.4530,2838.3840,2939.2100,2850.9530,28230680832,274176262144.0000,3.095700,2903.7130,-1.207700
2019-05-13,sh.000001,2905.0670,2921.4100,2892.1740,2903.7130,2939.2100,21202988288,202624126976.0000,-1.207700,2883.6100,-0.692300
2019-05-14,sh.000001,2872.8330,2909.2040,2872.8330,2883.6100,2903.7130,20834535424,201223315456.0000,-0.692300,2938.6780,1.909700
2019-05-15,sh.000001,2902.6420,2945.3940,2902.6420,2938.6780,2883.6100,23051970048,226262786048.0000,1.909700,2955.7110,0.579600
2019-05-16,sh.000001,2933.4950,2956.1710,2929.0640,2955.7110,2938.6780,24838569984,226203070464.0000,0.579600,2882.2960,-2.483800
2019-05-17,sh.000001,2955.7660,2956.7830,2873.7990,2882.2960,2955.7110,26630164224,247875178496.0000,-2.483800,2870.6040,-0.405600
2019-05-20,sh.000001,2874.8010,2882.6290,2838.4530,2870.6040,2882.2960,20947244288,199210774528.0000,-0.405600,2905.9680,1.231900
2019-05-21,sh.000001,2867.7060,2919.2370,2862.4950,2905.9680,2870.6040,21138702336,202777776128.0000,1.231900,2891.7040,-0.490800
2019-05-22,sh.000001,2905.5240,2912.3950,2879.6430,2891.7040,2905.9680,20002690560,193629368320.0000,-0.490800,2852.5150,-1.355200
2019-05-23,sh.000001,2880.8420,2885.1380,2846.9560,2852.5150,2891.7040,19734030848,192869486592.0000,-1.355200,2852.9940,0.016800
2019-05-24,sh.000001,2847.8350,2871.8550,2846.0210,2852.9940,2852.5150,16720549120,162689314816.0000,0.016800,2892.3780,1.380400
2019-05-27,sh.000001,2851.2800,2898.1290,2833.0360,2892.3780,2852.9940,19672090112,193768714240.0000,1.380400,2909.9100,0.606100
2019-05-28,sh.000001,2890.2650,2924.0390,2887.0830,2909.9100,2892.3780,22331055616,227253813248.0000,0.606100,2914.6960,0.164500
2019-05-29,sh.000001,2894.8290,2934.9760,2890.6640,2914.6960,2909.9100,19895881984,202855038976.0000,0.164500,2905.8050,-0.305000
2019-05-30,sh.000001,2903.4240,2907.8460,2881.3800,2905.8050,2914.6960,20575878912,197105557504.0000,-0.305000,2898.6960,-0.244600
2019-05-31,sh.000001,2904.4970,2922.9070,2895.5770,2898.6960,2905.8050,19523057920,191280402432.0000,-0.244600,2890.0800,-0.297200
2019-06-03,sh.000001,2901.7420,2920.8290,2875.9010,2890.0800,2898.6960,21594355456,208073322496.0000,-0.297200,2862.2800,-0.961900
2019-06-04,sh.000001,2887.6400,2888.3860,2851.9720,2862.2800,2890.0800,18846354176,181118914560.0000,-0.961900,2861.4180,-0.030100
2019-06-05,sh.000001,2882.9360,2888.7670,2858.5710,2861.4180,2862.2800,18156104704,175200845824.0000,-0.030100,2827.7970,-1.175000
2019-06-06,sh.000001,2862.3320,2862.3320,2822.1850,2827.7970,2861.4180,17706441216,164850548736.0000,-1.175000,2852.1300,0.860500
2019-06-10,sh.000001,2833.0140,2861.1310,2824.3550,2852.1300,2827.7970,16658591744,162489831424.0000,0.860500,2925.7160,2.580000
2019-06-11,sh.000001,2854.0700,2927.4300,2854.0700,2925.7160,2852.1300,26052579584,254479986688.0000,2.580000,2909.3790,-0.558400
2019-06-12,sh.000001,2917.2230,2924.7010,2903.8830,2909.3790,2925.7160,24025577472,223063953408.0000,-0.558400,2910.7400,0.046800
2019-06-13,sh.000001,2905.2870,2918.4220,2885.9230,2910.7400,2909.3790,21295779072,191748206592.0000,0.046800,2881.9740,-0.988300
2019-06-14,sh.000001,2912.9980,2924.3190,2879.6570,2881.9740,2910.7400,21543579648,194303111168.0000,-0.988300,2887.6220,0.196000
2019-06-17,sh.000001,2880.4220,2902.4800,2877.3940,2887.6220,2881.9740,15396496128,143141638144.0000,0.196000,2890.1580,0.087800
2019-06-18,sh.000001,2891.0910,2898.3300,2874.3120,2890.1580,2887.6220,14770532096,136935231488.0000,0.087800,2917.8020,0.956500
2019-06-19,sh.000001,2944.1150,2953.3350,2916.2140,2917.8020,2890.1580,23075697408,225567256576.0000,0.956500,2987.1180,2.375600
2019-06-20,sh.000001,2917.3310,2997.3880,2915.0890,2987.1180,2917.8020,29101153792,288296546304.0000,2.375600,3001.9800,0.497500
2019-06-21,sh.000001,2990.3680,3010.3490,2989.2450,3001.9800,2987.1180,28697383424,276662460416.0000,0.497500,3008.1470,0.205400
2019-06-24,sh.000001,3004.2890,3012.8260,2994.4210,3008.1470,3001.9800,21049389312,211237183488.0000,0.205400,2982.0730,-0.866800
2019-06-25,sh.000001,3004.9090,3004.9090,2948.9900,2982.0730,3008.1470,24369924352,244315078656.0000,-0.866800,2976.2830,-0.194200
2019-06-26,sh.000001,2964.6150,2986.9130,2958.4630,2976.2830,2982.0730,17444953344,172516057088.0000,-0.194200,2996.7920,0.689100
2019-06-27,sh.000001,2982.6120,3011.5380,2981.0450,2996.7920,2976.2830,19539704832,208618647552.0000,0.689100,2978.8780,-0.597800
2019-06-28,sh.000001,2992.2420,2992.2420,2961.2220,2978.8780,2996.7920,18143152384,183641767936.0000,-0.597800,3044.9020,2.216400
2019-07-01,sh.000001,3024.6230,3045.3660,3014.6870,3044.9020,2978.8780,25084043264,266541056000.0000,2.216400,3043.9420,-0.031500
2019-07-02,sh.000001,3042.5800,3048.4830,3033.7800,3043.9420,3044.9020,21452062464,229566615552.0000,-0.031500,3015.2630,-0.942200
2019-07-03,sh.000001,3031.8320,3031.8320,3006.3240,3015.2630,3043.9420,21229617408,218657992704.0000,-0.942200,3005.2480,-0.332100
2019-07-04,sh.000001,3015.6780,3024.5020,2991.9070,3005.2480,3015.2630,19441513216,202266390528.0000,-0.332100,3011.0580,0.193300
2019-07-05,sh.000001,3004.7380,3014.8470,2990.9240,3011.0580,3005.2480,15675542784,163180843008.0000,0.193300,2933.3630,-2.580300
2019-07-08,sh.000001,2997.8060,2997.8060,2918.7150,2933.3630,3011.0580,21154126848,205568815104.0000,-2.580300,2928.2290,-0.175000
2019-07-09,sh.000001,2928.8180,2937.7620,2912.8060,2928.2290,2933.3630,14511060480,154251423744.0000,-0.175000,2915.3020,-0.441500
2019-07-10,sh.000001,2935.1850,2936.7510,2908.1620,2915.3020,2928.2290,13548353792,141236256768.0000,-0.441500,2917.7600,0.084300
2019-07-11,sh.000001,2928.0550,2945.8020,2907.8850,2917.7600,2915.3020,14369252096,152181407744.0000,0.084300,2930.5460,0.438200
2019-07-12,sh.000001,2915.3400,2938.5310,2905.8090,2930.5460,2917.7600,13779475968,142918868992.0000,0.438200,2942.1850,0.397200
2019-07-15,sh.000001,2921.5460,2955.0000,2886.6990,2942.1850,2930.5460,16764339712,176533200896.0000,0.397200,2937.6160,-0.155300
2019-07-16,sh.000001,2938.6410,2944.8210,2931.2920,2937.6160,2942.1850,13181175040,140766388224.0000,-0.155300,2931.6920,-0.201700
2019-07-17,sh.000001,2933.0220,2942.0660,2924.4590,2931.6920,2937.6160,14963161600,152162963456.0000,-0.201700,2901.1760,-1.040900
2019-07-18,sh.000001,2921.7380,2921.7380,2901.1760,2901.1760,2931.6920,14988882688,149088841728.0000,-1.040900,2924.2000,0.793600
2019-07-19,sh.000001,2909.6790,2939.5970,2909.6790,2924.2000,2901.1760,14946955264,149071212544.0000,0.793600,2886.9740,-1.273000
2019-07-22,sh.000001,2925.7880,2927.1600,2879.6900,2886.9740,2924.2000,18067495936,204289433600.0000,-1.273000,2899.9440,0.449300
2019-07-23,sh.000001,2886.9040,2901.3590,2883.0450,2899.9440,2886.9740,12931050752,148077350912.0000,0.449300,2923.2770,0.804600
2019-07-24,sh.000001,2907.9270,2936.4520,2907.7860,2923.2770,2899.9440,15524576256,178858102784.0000,0.804600,2937.3600,0.481800
2019-07-25,sh.000001,2923.1880,2937.3600,2916.1490,2937.3600,2923.2770,14568438528,175356383232.0000,0.481800,2944.5410,0.244500
2019-07-26,sh.000001,2928.0610,2948.3260,2924.4510,2944.5410,2937.3600,13934338816,158774665216.0000,0.244500,2941.0070,-0.120000
